,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category
1094,Duboce Triangle,37.76932000000005,-122.43145999999996,Lucky 13,3fd66200f964a5203df11ee3,37.767021471273786,-122.42985408004894,Dive Bar
1095,Duboce Triangle,37.76932000000005,-122.43145999999996,Thorough Bread and Pastry,49f13784f964a5209f691fe3,37.766408,-122.429051,Bakery
1096,Duboce Triangle,37.76932000000005,-122.43145999999996,Noc Noc,3fd66200f964a52058ed1ee3,37.771945492923585,-122.4313719333455,Bar
1097,Duboce Triangle,37.76932000000005,-122.43145999999996,Churchill,4dcadbd6814d4ffbdab77b51,37.76786599300315,-122.42895231858456,Cocktail Bar
1098,Duboce Triangle,37.76932000000005,-122.43145999999996,The Office,4faf2072e4b0fc5eab2e718a,37.76785550121435,-122.42897498679567,Lounge
1099,Duboce Triangle,37.76932000000005,-122.43145999999996,Iza Ramen,5632c07e498eaa6c566acefc,37.771694,-122.430429,Ramen Restaurant
1100,Duboce Triangle,37.76932000000005,-122.43145999999996,Life,4bd0d3b3462cb7138a30d907,37.77188978426781,-122.43239311720453,Gift Shop
1101,Duboce Triangle,37.76932000000005,-122.43145999999996,Wooden Spoon,5af894323abcaf002c062b81,37.76649555934699,-122.43022237369864,Scandinavian Restaurant
1102,Duboce Triangle,37.76932000000005,-122.43145999999996,Palmyra,4d40d13acb84b60c78c489ab,37.771748720188974,-122.43382539364248,Mediterranean Restaurant
1103,Duboce Triangle,37.76932000000005,-122.43145999999996,Rooky Ricardo's,4aad8368f964a520ad6020e3,37.77211,-122.429186,Record Shop
1104,Duboce Triangle,37.76932000000005,-122.43145999999996,Veo Optics,4b6364fcf964a520b8762ae3,37.767248418703026,-122.42914617833378,Optical Shop
1105,Duboce Triangle,37.76932000000005,-122.43145999999996,Uva Enoteca,48b5de88f964a520b7511fe3,37.77201109794026,-122.4315560597662,Italian Restaurant
1106,Duboce Triangle,37.76932000000005,-122.43145999999996,Whole Foods Market,52603bff11d21a914be4eb71,37.768735586838446,-122.42693589670061,Grocery Store
1107,Duboce Triangle,37.76932000000005,-122.43145999999996,Memphis Minnie's BBQ,42fa9500f964a520e2261fe3,37.7720072020819,-122.43165873720946,BBQ Joint
1108,Duboce Triangle,37.76932000000005,-122.43145999999996,Cafe International,3fd66200f964a52050ed1ee3,37.772156000568806,-122.43069053724709,Café
1109,Duboce Triangle,37.76932000000005,-122.43145999999996,Choux Bakery™,53b06de6498e092974794d0c,37.771816,-122.430297,Bakery
1110,Duboce Triangle,37.76932000000005,-122.43145999999996,Whole Foods Salad Bar,5d2809953221cb00232f43b3,37.768463,-122.42709,Salad Place
1111,Duboce Triangle,37.76932000000005,-122.43145999999996,The Animal House,4a6247e3f964a520a2c31fe3,37.77113247096042,-122.43038630759102,Pet Store
1112,Duboce Triangle,37.76932000000005,-122.43145999999996,Purple Rice,5d6697e5a9fbd900087136b1,37.77189,-122.430775,Korean Restaurant
1113,Duboce Triangle,37.76932000000005,-122.43145999999996,Golden Natural Foods,4a011e3cf964a520d8701fe3,37.7688501248527,-122.42910762478154,Grocery Store
1114,Duboce Triangle,37.76932000000005,-122.43145999999996,Cafe Du Nord,3fd66200f964a5201bf11ee3,37.7664896835735,-122.43019999392446,Music Venue
1115,Duboce Triangle,37.76932000000005,-122.43145999999996,Pet Food Express,4a3f0ce4f964a520aca31fe3,37.76923879073783,-122.42627112387855,Pet Store
1116,Duboce Triangle,37.76932000000005,-122.43145999999996,M Spa - Castro,4b96b56ef964a52068df34e3,37.765992417462414,-122.43072968981859,Spa
1117,Duboce Triangle,37.76932000000005,-122.43145999999996,Thep Phanom,4451c73cf964a520a3321fe3,37.771241605575014,-122.43032776416756,Thai Restaurant
1118,Duboce Triangle,37.76932000000005,-122.43145999999996,Hot Zushi,5699bb8d498edccdae489a77,37.77204257802579,-122.43099514378852,Sushi Restaurant
1119,Duboce Triangle,37.76932000000005,-122.43145999999996,Molotov's,3fd66200f964a52056ed1ee3,37.77197324545846,-122.43174555628809,Dive Bar
1120,Duboce Triangle,37.76932000000005,-122.43145999999996,Books & Bookshelves,4b05f3a0f964a52070e622e3,37.76776385110286,-122.4309931267747,Furniture / Home Store
1121,Duboce Triangle,37.76932000000005,-122.43145999999996,Cove,53af3836498eeba73dff50d8,37.771408,-122.430145,Garden Center
1122,Duboce Triangle,37.76932000000005,-122.43145999999996,The Willows Inn,4b745ddbf964a520fbd72de3,37.76782870136638,-122.42921303043737,Bed & Breakfast
1123,Duboce Triangle,37.76932000000005,-122.43145999999996,Love N Haight,4460d56ef964a5200b331fe3,37.771968742479416,-122.43130243391766,Sandwich Place
1124,Duboce Triangle,37.76932000000005,-122.43145999999996,4x5 Gallery/Glass Key Photo,4dcc65bdfa76e2535b240d70,37.772273516954584,-122.42960811198249,Camera Store
1125,Duboce Triangle,37.76932000000005,-122.43145999999996,Underground SF,43582f80f964a520da281fe3,37.77230508350501,-122.42933638916287,Nightclub
1126,Duboce Triangle,37.76932000000005,-122.43145999999996,Black & Gold,544bfc37498ef327cbad0cd9,37.76592010839612,-122.43339496075654,Furniture / Home Store
1127,Duboce Triangle,37.76932000000005,-122.43145999999996,Hi Tops,50baba7fe4b0cdd4bc1cf0ba,37.76497643721727,-122.43182591919506,Gay Bar
1128,Duboce Triangle,37.76932000000005,-122.43145999999996,Courtney's Produce,4a7afb38f964a520bfe91fe3,37.76732329501875,-122.43556457125794,Grocery Store
1129,Duboce Triangle,37.76932000000005,-122.43145999999996,Willkommen,5cdb8a77febf31002cf60524,37.766198765741386,-122.43081892702423,Beer Garden
1130,Duboce Triangle,37.76932000000005,-122.43145999999996,Costumes on Haight,4a14ae02f964a52064781fe3,37.771598276422125,-122.43425855924885,Costume Shop
1131,Duboce Triangle,37.76932000000005,-122.43145999999996,Wing Wings,4dd8374fe4cd37c893c0483d,37.77229816464878,-122.42921650480153,Wings Joint
1132,Duboce Triangle,37.76932000000005,-122.43145999999996,Kate's Kitchen,44e36c53f964a5203e371fe3,37.77213124886372,-122.42999106623725,Breakfast Spot
1133,Duboce Triangle,37.76932000000005,-122.43145999999996,GNC,4aff3bd7f964a520363622e3,37.76940079669785,-122.42766678219917,Supplement Shop
1134,Duboce Triangle,37.76932000000005,-122.43145999999996,The Detour,54865955498ee851715a66fd,37.76563983369562,-122.43135064997527,Arcade
1135,Duboce Triangle,37.76932000000005,-122.43145999999996,Revolver,4ba56a68f964a520e70439e3,37.77083202515863,-122.43016439938388,Boutique
1136,Duboce Triangle,37.76932000000005,-122.43145999999996,Vinyl Dreams,51a7f64c498e9a579f8e58f7,37.77188549526088,-122.43190326118113,Record Shop
1137,Duboce Triangle,37.76932000000005,-122.43145999999996,Fiat Lux,4d9fc2e158c2224bac284479,37.766852311937114,-122.42899863759028,Jewelry Store
1138,Duboce Triangle,37.76932000000005,-122.43145999999996,AMASIA Hide’s Sushi bar,42eeb780f964a520b6261fe3,37.766769,-122.433201,Sushi Restaurant
1139,Duboce Triangle,37.76932000000005,-122.43145999999996,I'a Poke,5705e62ccd100bc678637cb9,37.765910075883866,-122.42882528276571,Poke Place
1140,Duboce Triangle,37.76932000000005,-122.43145999999996,Church Street Groceteria,49dad687f964a520bb5e1fe3,37.766168650938766,-122.42895132735407,Sandwich Place
1141,Duboce Triangle,37.76932000000005,-122.43145999999996,Nara,54d96f93498ed9d2b3069657,37.77213637941631,-122.43080061177345,Sushi Restaurant
1142,Duboce Triangle,37.76932000000005,-122.43145999999996,Waller Park,571eb9bf38faf18c201f94fc,37.77164779018229,-122.42662635423903,Park
1143,Duboce Triangle,37.76932000000005,-122.43145999999996,SuiGENERIS,4a32006cf964a520389a1fe3,37.76517889035388,-122.43178287671576,Men's Store
1144,Duboce Triangle,37.76932000000005,-122.43145999999996,Pilsner Inn,40a01780f964a520f6f21ee3,37.767194114687165,-122.42898001730394,Gay Bar
1145,Duboce Triangle,37.76932000000005,-122.43145999999996,Tara Indian Cuisine,5657e5d0498e3b242ea9ffad,37.76545904539987,-122.43148364720408,Indian Restaurant
1146,Duboce Triangle,37.76932000000005,-122.43145999999996,Perilla,55c6bd76498e21968eb76765,37.77206003875018,-122.43083496703683,Vietnamese Restaurant
1147,Duboce Triangle,37.76932000000005,-122.43145999999996,Kibatsu,5bc93df15c6838002c0af3b3,37.772416865287965,-122.4289409049265,Japanese Restaurant
1148,Duboce Triangle,37.76932000000005,-122.43145999999996,Wild Feather,50773a48e4b0d837f3bf9f13,37.77188153055893,-122.4319623355529,Boutique
1149,Duboce Triangle,37.76932000000005,-122.43145999999996,House of Thai 2,5306684e11d28bd0950b2a3a,37.77217035473427,-122.43028372979063,Thai Restaurant
1150,Duboce Triangle,37.76932000000005,-122.43145999999996,Zen Day Spa,4aff13c9f964a520e13322e3,37.771512029276245,-122.43499434564957,Salon / Barbershop
1151,Duboce Triangle,37.76932000000005,-122.43145999999996,Eros Center for Safe Sex,4ae650a0f964a52062a621e3,37.76829171586297,-122.42794868904281,Bath House
1152,Duboce Triangle,37.76932000000005,-122.43145999999996,Warakubune Sushi Restaurant,4a88b5b1f964a520720720e3,37.766000794720576,-122.42882348490592,Sushi Restaurant
1153,Duboce Triangle,37.76932000000005,-122.43145999999996,Groove Merchant,4baaa013f964a520af7a3ae3,37.771689695855756,-122.43356971132943,Record Shop
1154,Duboce Triangle,37.76932000000005,-122.43145999999996,O'Looney's Market,4aad435cf964a520565f20e3,37.77198262743567,-122.43184352845097,Liquor Store
1155,Duboce Triangle,37.76932000000005,-122.43145999999996,Two Jacks Seafood,4ba13eabf964a5207ea537e3,37.772308634990516,-122.42897636911994,Southern / Soul Food Restaurant
1156,Duboce Triangle,37.76932000000005,-122.43145999999996,Jack's Record Cellar,4cc3700542d1b60c996a1713,37.772356597653825,-122.43554605047196,Record Shop
1157,Duboce Triangle,37.76932000000005,-122.43145999999996,Berliner Berliner,5dbbaf3bdcd838000775d56e,37.77198,-122.431135,Sausage Shop
1158,Duboce Triangle,37.76932000000005,-122.43145999999996,The Slice,565fbbc2498ebd0edd7f3dd1,37.767653382356016,-122.42960918318312,Pizza Place
1159,Duboce Triangle,37.76932000000005,-122.43145999999996,Crossroads Trading Co.,4c1feae2b306c928402c69b7,37.76705900267864,-122.42931591435845,Clothing Store
1160,Duboce Triangle,37.76932000000005,-122.43145999999996,Golden Produce,4a87594df964a520070420e3,37.76821625342037,-122.4292125797655,Grocery Store
1161,Duboce Triangle,37.76932000000005,-122.43145999999996,Jamba Juice,44f173a6f964a52003381fe3,37.769289,-122.42772,Juice Bar
1162,Duboce Triangle,37.76932000000005,-122.43145999999996,Casa Mexicana,4aa70d63f964a520df4b20e3,37.768059321531446,-122.42908136675439,Mexican Restaurant
1163,Embarcadero,37.79532000000006,-122.39393999999999,Ferry Plaza Farmers Market,4a49961cf964a52076ab1fe3,37.7950422538921,-122.39345078481115,Farmers Market
1164,Embarcadero,37.79532000000006,-122.39393999999999,Ferry Building (Ferry Building Marketplace),43067280f964a52023271fe3,37.79553812238765,-122.39347279071806,Market
1165,Embarcadero,37.79532000000006,-122.39393999999999,Primavera,4bae4f93f964a5200fa13be3,37.795533606291535,-122.39341759308736,Food Truck
1166,Embarcadero,37.79532000000006,-122.39393999999999,Blue Bottle Coffee Kiosk,521cf6af11d21968a3ce3498,37.795691,-122.393896,Coffee Shop
1167,Embarcadero,37.79532000000006,-122.39393999999999,Humphry Slocombe,4eff718f722e0f0771aa0717,37.795929778422874,-122.39395469935143,Ice Cream Shop
1168,Embarcadero,37.79532000000006,-122.39393999999999,Hog Island Oyster Co.,43fed1fff964a520fe2f1fe3,37.79600874910789,-122.39357690993523,Seafood Restaurant
1169,Embarcadero,37.79532000000006,-122.39393999999999,Dandelion Chocolate,53e55893498ed822e04fd909,37.795708440867124,-122.39432820710338,Chocolate Shop
1170,Embarcadero,37.79532000000006,-122.39393999999999,Ferry Plaza Wine Merchant,45576dc5f964a520383d1fe3,37.79536167470769,-122.39339243349612,Wine Bar
1171,Embarcadero,37.79532000000006,-122.39393999999999,Acme Bread Company,4a9190adf964a520b61a20e3,37.79572942744459,-122.39373301323837,Bakery
1172,Embarcadero,37.79532000000006,-122.39393999999999,Embarcadero Public Promenade,4bee58173686c9b66f6f246e,37.796621918043336,-122.395442269084,Scenic Lookout
1173,Embarcadero,37.79532000000006,-122.39393999999999,Blue Bottle Coffee,49d68c61f964a520e65c1fe3,37.795991,-122.393867,Coffee Shop
1174,Embarcadero,37.79532000000006,-122.39393999999999,El Porteño,4e37026362846459f800f26c,37.79557648243205,-122.39352489040392,Argentinian Restaurant
1175,Embarcadero,37.79532000000006,-122.39393999999999,Slanted Door,3fd66200f964a52018ed1ee3,37.79622211218807,-122.39389548483183,Vietnamese Restaurant
1176,Embarcadero,37.79532000000006,-122.39393999999999,GL Alfieri,4ddbbc3d1f6e9b46a12a57fd,37.79577095310764,-122.39377290530582,Dessert Shop
1177,Embarcadero,37.79532000000006,-122.39393999999999,Heath Ceramics,4bd225ca41b9ef3bd175fde5,37.79579370993911,-122.39376794355059,Arts & Crafts Store
1178,Embarcadero,37.79532000000006,-122.39393999999999,Fort Point Beer Company,569706a6498ef01aa423a6b2,37.795874,-122.39396,Brewery
1179,Embarcadero,37.79532000000006,-122.39393999999999,Autodesk Gallery,4abfec21f964a520fe9220e3,37.79434081194771,-122.39492822779465,Museum
1180,Embarcadero,37.79532000000006,-122.39393999999999,Boulevard,3fd66200f964a52052ed1ee3,37.79332,-122.392761,French Restaurant
1181,Embarcadero,37.79532000000006,-122.39393999999999,Frog Hollow Farm,4b26aa12f964a520277f24e3,37.79522072651426,-122.39276118804247,Coffee Shop
1182,Embarcadero,37.79532000000006,-122.39393999999999,Book Passage,49cfd27df964a520d05a1fe3,37.79572380650475,-122.3934515336519,Bookstore
1183,Embarcadero,37.79532000000006,-122.39393999999999,Mariposa Baking Co.,4b9c0408f964a520124136e3,37.795123226096166,-122.39314018757746,Gluten-free Restaurant
1184,Embarcadero,37.79532000000006,-122.39393999999999,Roli Roti Gourmet Rotisserie,4a8462a9f964a5206bfc1fe3,37.79571505581773,-122.39341759308736,Food Truck
1185,Embarcadero,37.79532000000006,-122.39393999999999,Embarcadero Run,51a40a32498e857fa73513e8,37.793856,-122.392493,Trail
1186,Embarcadero,37.79532000000006,-122.39393999999999,Craftsman and Wolves,518526e5454a56a8a3af240d,37.7949874928411,-122.39318922325856,Bakery
1187,Embarcadero,37.79532000000006,-122.39393999999999,La Mar,4a625b58f964a520d6c31fe3,37.797398376022706,-122.39510258312372,Peruvian Restaurant
1188,Embarcadero,37.79532000000006,-122.39393999999999,Gott’s Roadside,44d3ade1f964a5204b361fe3,37.795793782401226,-122.39424059385291,Burger Joint
1189,Embarcadero,37.79532000000006,-122.39393999999999,Google - Sage Cafe,56708d9a498ec28d41077ce2,37.79283005403601,-122.3942737025983,Café
1190,Embarcadero,37.79532000000006,-122.39393999999999,The Bar Method,4a0035c6f964a52074701fe3,37.794848,-122.396903,Gym / Fitness Center
1191,Embarcadero,37.79532000000006,-122.39393999999999,Cask,52ab776811d2600fd0c697c5,37.792674383398676,-122.39345592773122,Liquor Store
1192,Embarcadero,37.79532000000006,-122.39393999999999,Pier 14,4a690cedf964a52086cb1fe3,37.79374887658869,-122.3910886143392,Pier
1193,Embarcadero,37.79532000000006,-122.39393999999999,Cowgirl Creamery,4a2d8912f964a520ca971fe3,37.79565915173596,-122.3935942482985,Cheese Shop
1194,Embarcadero,37.79532000000006,-122.39393999999999,Boulette's Larder,4adc0382f964a520522b21e3,37.795182327751796,-122.39272310915376,Breakfast Spot
1195,Embarcadero,37.79532000000006,-122.39393999999999,Flywheel Sports - Market Street,5769cf9b498e9fc1563cac2c,37.793173,-122.3942178,Cycle Studio
1196,Embarcadero,37.79532000000006,-122.39393999999999,One Market Plaza,48569a4cf964a520b7501fe3,37.79356648807748,-122.3941872360047,Office
1197,Embarcadero,37.79532000000006,-122.39393999999999,Hard Water,5114706be4b0d82aa86ea8aa,37.79737903940473,-122.39567828132029,Whisky Bar
1198,Embarcadero,37.79532000000006,-122.39393999999999,DELICA,4a1af485f964a520a87a1fe3,37.795556380547985,-122.39340796172814,Japanese Restaurant
1199,Embarcadero,37.79532000000006,-122.39393999999999,YMCA,49f4e0c2f964a520656b1fe3,37.79265132209003,-122.39208340644836,Gym
1200,Embarcadero,37.79532000000006,-122.39393999999999,Angler,5b99a238419a9e002cae8074,37.793264199379806,-122.39205373961049,Seafood Restaurant
1201,Embarcadero,37.79532000000006,-122.39393999999999,Oasis Grill,4a6f5d0ef964a520fdd51fe3,37.79448295699703,-122.39671156917977,Mediterranean Restaurant
1202,Embarcadero,37.79532000000006,-122.39393999999999,Super Duper Burgers,52b9eeaa498e310e9d0cbc50,37.79282300720068,-122.39410310983658,Burger Joint
1203,Embarcadero,37.79532000000006,-122.39393999999999,Sue Bierman Park,4bbbf9b6e436ef3bcd205664,37.7959238683626,-122.39623010158539,Park
1204,Embarcadero,37.79532000000006,-122.39393999999999,Rincon Annex Historic Post Office Lobby,4bbc1556e5b0d13a98f16e7c,37.79277425714809,-122.39344596862793,Art Gallery
1205,Embarcadero,37.79532000000006,-122.39393999999999,Ozumo,4aebd409f964a520e9c421e3,37.7926439,-122.3922179,Japanese Restaurant
1206,Embarcadero,37.79532000000006,-122.39393999999999,Blue Hawaii Açaí Café,4bf2e4376a31d13ac307942e,37.79466801315221,-122.39791183606242,Acai House
1207,Embarcadero,37.79532000000006,-122.39393999999999,Sur La Table,4b09c09df964a520f51c23e3,37.79503003126969,-122.39277975107417,Kitchen Supply Store
1208,Embarcadero,37.79532000000006,-122.39393999999999,Pier 3,4ad0f380f964a52069db20e3,37.79760984658433,-122.39587830795442,Harbor / Marina
1209,Embarcadero,37.79532000000006,-122.39393999999999,Coqueta,5140f0cae4b0161c893167e7,37.79856617565491,-122.39660972788938,Spanish Restaurant
1210,Embarcadero,37.79532000000006,-122.39393999999999,Americano Restaurant & Bar,45603082f964a520973d1fe3,37.793703533487566,-122.3928977891782,Bar
1211,Embarcadero,37.79532000000006,-122.39393999999999,Hyatt Regency San Francisco,4a050141f964a52047721fe3,37.7941505606358,-122.39605630246757,Hotel
1212,Embarcadero,37.79532000000006,-122.39393999999999,Village Market,4b115f81f964a520237b23e3,37.795184952637314,-122.39326905276506,Gourmet Shop
1213,Embarcadero,37.79532000000006,-122.39393999999999,Modernist,56fdd5b8498eff451bc0be0b,37.79286209561039,-122.39241152414108,Speakeasy
1214,Embarcadero,37.79532000000006,-122.39393999999999,The Bay Club Gateway Swimming Pool,57e93363498e425ed8bd39b8,37.796924,-122.396681,Pool
1215,Embarcadero,37.79532000000006,-122.39393999999999,Embarcadero St & Howard St,577449fbcd106316942b9fb3,37.79265952005808,-122.39097080519072,Scenic Lookout
1216,Embarcadero,37.79532000000006,-122.39393999999999,PABU,53221a72498e79092136b979,37.79295,-122.3981,Japanese Restaurant
1217,Embarcadero,37.79532000000006,-122.39393999999999,The Gateway,4a9c4b68f964a520b83620e3,37.7966291,-122.3978098,Gym / Fitness Center
1218,Embarcadero,37.79532000000006,-122.39393999999999,Starbucks Reserve,5a54df151f8ed63983bea1ff,37.79157373459674,-122.39521530100963,Coffee Shop
1219,Embarcadero,37.79532000000006,-122.39393999999999,Orale Orale Mexican Restaurant,4a68c5b0f964a520fbca1fe3,37.794487,-122.396838,Mexican Restaurant
1220,Embarcadero,37.79532000000006,-122.39393999999999,Whiskeys of the World,4d8e98255091a1cdb8479401,37.79889243683076,-122.39426324111186,Bar
1221,Embarcadero,37.79532000000006,-122.39393999999999,Waterfront Restaurant,4a10af0af964a520f4761fe3,37.799346,-122.395618,Seafood Restaurant
1222,Embarcadero,37.79532000000006,-122.39393999999999,Dum Street Food,536fe7c9498eae02d5685b78,37.79756749645766,-122.39868388233116,Food Truck
1223,Embarcadero,37.79532000000006,-122.39393999999999,Red Sauce Meatball Truck,521902a6498eaada08115811,37.79787642646698,-122.39855665365998,Moving Target
1224,Eureka Valley,37.75750082266322,-122.43794033500338,Neighbor's Corner,55ede944498e721ccfd9948c,37.7555131728364,-122.43875375517898,Café
1225,Eureka Valley,37.75750082266322,-122.43794033500338,Top of the Hill,4e27aff5b0fba988bb64c8d4,37.75748903552887,-122.43604340778415,Hill
1226,Eureka Valley,37.75750082266322,-122.43794033500338,Castro Dog Park,5148960ee4b0905172eb88de,37.759811189202786,-122.4363943587903,Dog Run
1227,Eureka Valley,37.75750082266322,-122.43794033500338,Kite Hill Open Space,4a9de718f964a520ce3920e3,37.758289882870194,-122.44143521277012,Park
1228,Eureka Valley,37.75750082266322,-122.43794033500338,Douglass Steps,4d58e8867e2237044491aa73,37.75736758449066,-122.4395462360707,Scenic Lookout
1229,Eureka Valley,37.75750082266322,-122.43794033500338,Bikram Yoga Castro,4a44c374f964a5208ca71fe3,37.7575850203158,-122.43793486959362,Yoga Studio
1230,Eureka Valley,37.75750082266322,-122.43794033500338,Castro Village Wine Co.,4b07637af964a52001fd22e3,37.75928471362698,-122.43523190308547,Wine Shop
1231,Eureka Valley,37.75750082266322,-122.43794033500338,Spike's Coffee & Tea,49c98ecef964a52077581fe3,37.75927683957167,-122.43521243431195,Coffee Shop
1232,Eureka Valley,37.75750082266322,-122.43794033500338,Eye Gotcha Optometric,4b1f1fb8f964a5202e2424e3,37.75965052191799,-122.43496694100499,Optical Shop
1233,Eureka Valley,37.75750082266322,-122.43794033500338,Anchor Oyster Bar,432a0b00f964a520de271fe3,37.75970781524432,-122.43491032498481,Seafood Restaurant
1234,Eureka Valley,37.75750082266322,-122.43794033500338,Swirl on Castro,49c67fdbf964a52051571fe3,37.75978491547063,-122.43500867014792,Wine Bar
1235,Eureka Valley,37.75750082266322,-122.43794033500338,The Castro Fountain,58f18932d7627e564887c486,37.76005150554126,-122.43502351928404,Ice Cream Shop
1236,Eureka Valley,37.75750082266322,-122.43794033500338,MaMa Ji's,51b9fdee498ec3a4b2580261,37.76074993654171,-122.43865144053532,Szechuan Restaurant
1237,Eureka Valley,37.75750082266322,-122.43794033500338,Philz Coffee,5613f02d498e46b274c37a65,37.76010440059593,-122.4348288884454,Coffee Shop
1238,Eureka Valley,37.75750082266322,-122.43794033500338,Hortica,4a3e8d9bf964a5200da31fe3,37.75990411095353,-122.43502487757969,Garden Center
1239,Eureka Valley,37.75750082266322,-122.43794033500338,Seward Street Slides,49df94e8f964a520e9601fe3,37.75787292497112,-122.43985757971268,Playground
1240,Eureka Valley,37.75750082266322,-122.43794033500338,22nd Street Jungle Stairs,4f7d012ce4b0783d010a27f8,37.7543816767982,-122.43614387925199,Trail
1241,Eureka Valley,37.75750082266322,-122.43794033500338,Yoga Tree Castro,49fe3629f964a5207f6f1fe3,37.761051,-122.436003,Yoga Studio
1242,Eureka Valley,37.75750082266322,-122.43794033500338,Buffalo Whole Food & Grain Co,4a0c9b12f964a5204a751fe3,37.75937356479043,-122.43495459732968,Grocery Store
1243,Eureka Valley,37.75750082266322,-122.43794033500338,GLBT History Museum,4ce453c3f5f9236a1bd58461,37.76082766339166,-122.43560952639227,History Museum
1244,Eureka Valley,37.75750082266322,-122.43794033500338,Dog Eared Books,574f605b498ee997a05fa2d7,37.76120618584941,-122.43495870530577,Bookstore
1245,Eureka Valley,37.75750082266322,-122.43794033500338,Core40,57d4568e498e5ec853d82513,37.76089456436038,-122.43557357248332,Pilates Studio
1246,Eureka Valley,37.75750082266322,-122.43794033500338,Blush! Wine Bar,49e55498f964a520bf631fe3,37.7612598770217,-122.43511601933409,Wine Bar
1247,Eureka Valley,37.75750082266322,-122.43794033500338,Mollie Stone's Markets,4d44694b4e5d3704fa32eb93,37.760739274241175,-122.43651446600308,Supermarket
1248,Eureka Valley,37.75750082266322,-122.43794033500338,The Edge,42814b00f964a52017221fe3,37.760773894958,-122.43608195637191,Gay Bar
1249,Eureka Valley,37.75750082266322,-122.43794033500338,Thai House Express,46a24448f964a52029491fe3,37.759368588947524,-122.43484238906379,Thai Restaurant
1250,Eureka Valley,37.75750082266322,-122.43794033500338,Human Rights Campaign (HRC) Store,4cf3bcb8cfb08eec4489f1be,37.75983257247886,-122.43489309220085,Clothing Store
1251,Eureka Valley,37.75750082266322,-122.43794033500338,Project Juice,584339f68ae36321db2805d3,37.76071575790682,-122.43502325055721,Juice Bar
1252,Eureka Valley,37.75750082266322,-122.43794033500338,Fable,5111a558e4b0e457054d5a0a,37.75997442841319,-122.43507963136373,New American Restaurant
1253,Eureka Valley,37.75750082266322,-122.43794033500338,Takara Sushi,4c57a560d12a20a1755567bd,37.760811071494274,-122.43677362263676,Japanese Restaurant
1254,Eureka Valley,37.75750082266322,-122.43794033500338,Five Star Truffles and Coffee,4db1b36c316a8fa68994c87d,37.76080338297217,-122.43695101551386,Dessert Shop
1255,Eureka Valley,37.75750082266322,-122.43794033500338,Bhoga,5ddc6fd067d73700089eec12,37.761407,-122.435188,Indian Restaurant
1256,Eureka Valley,37.75750082266322,-122.43794033500338,Harvey's,413e4b80f964a520501c1fe3,37.76082906854015,-122.43511610272319,American Restaurant
1257,Eureka Valley,37.75750082266322,-122.43794033500338,Thai Chef,45cf863df964a520a2421fe3,37.76084802254604,-122.435761292625,Thai Restaurant
1258,Eureka Valley,37.75750082266322,-122.43794033500338,Mudpuppy's on Castro,50313198e4b003c0ed704231,37.76030853792478,-122.43505804926443,Pet Store
1259,Eureka Valley,37.75750082266322,-122.43794033500338,Eureka Valley Playground & Recreation Center,44425fa7f964a52048321fe3,37.76014747356139,-122.43620395945653,Playground
1260,Eureka Valley,37.75750082266322,-122.43794033500338,Toad Hall,49c67f8ef964a5204f571fe3,37.76093940492483,-122.43584649904707,Gay Bar
1261,Eureka Valley,37.75750082266322,-122.43794033500338,Pioneer Renewer,4b5b80bdf964a520110329e3,37.7606070752266,-122.43943034758537,Shoe Store
1262,Eureka Valley,37.75750082266322,-122.43794033500338,Badlands,40ca4780f964a52008011fe3,37.760838112170234,-122.4355641958467,Gay Bar
1263,Eureka Valley,37.75750082266322,-122.43794033500338,Walgreens,50ec494bb0b914275c9f9967,37.760683,-122.435658,Pharmacy
1264,Eureka Valley,37.75750082266322,-122.43794033500338,Does Your Mother Know,4a552d02f964a520c9b31fe3,37.760854385866345,-122.43584607140785,Adult Boutique
1265,Eureka Valley,37.75750082266322,-122.43794033500338,The Grand View,4cb75f29e262b60c5cc475e0,37.75585761637622,-122.44036525540645,Speakeasy
1266,Eureka Valley,37.75750082266322,-122.43794033500338,Reliance Market,54b60e17498e330dbf576dc0,37.7578107840937,-122.43425208405502,Convenience Store
1267,Eureka Valley,37.75750082266322,-122.43794033500338,Top of Mount St. Castro,4cbf986a021ca143c2205d0c,37.755686209259835,-122.43473870577752,Scenic Lookout
1268,Eureka Valley,37.75750082266322,-122.43794033500338,Sami Wahhab Grocery,4b6f61c2f964a52020ee2ce3,37.75788849152367,-122.43395364171877,Convenience Store
1269,Eureka Valley,37.75750082266322,-122.43794033500338,dufficy design,573a84e7cd1093553ee89b6c,37.753759,-122.43579299999999,Furniture / Home Store
1270,Eureka Valley,37.75750082266322,-122.43794033500338,MUNI Bus Stop - Castro & 22nd,4bf7547b8d30d13ac2f0fe17,37.754371045411965,-122.43439946921703,Bus Station
1271,Excelsior,37.72104000000007,-122.43159999999995,Don Chuy's Mexi Mercado,4c338b9516adc92874cdc39c,37.723908605873206,-122.42906696082616,Convenience Store
1272,Excelsior,37.72104000000007,-122.43159999999995,Hilda's Mart and Bake Shop,4a58c8b8f964a520dbb71fe3,37.72251097057312,-122.43454860403548,Bakery
1273,Excelsior,37.72104000000007,-122.43159999999995,Excelsior Playground,4aeb5040f964a520cac021e3,37.72076315086299,-122.43343366970171,Playground
